"playerId","player","team","position","age","exp","bye","points","lower","upper","sdPts","positionRank","dropoff","tier","ptSpread","overallECR","positionECR","sdRank","risk","sleeper","actualPoints","salary"
2560875,"Andre Smith","FA","LB",23,2,NA,0.69,0.69,0.69,NA,101,0.22,NA,0,NA,NA,NA,NA,NA,NA,NA
2561157,"Keion Crossen","HOU","DB",NA,2,NA,0.68,0.68,0.68,NA,177,0.1175,NA,0,NA,NA,NA,NA,NA,NA,NA
2562229,"Ben Banogu","IND","DL",50,1,NA,0.66,0.66,0.66,NA,159,0.005,NA,0,NA,NA,NA,NA,NA,NA,NA
2560882,"Taylor Stallworth","IND","DL",50,2,NA,0.66,0.66,0.66,NA,160,0.0549999999999999,NA,0,NA,NA,NA,NA,NA,NA,NA
2562723,"Khalen Saunders","KC","DL",50,1,NA,0.65,0.65,0.65,NA,161,0.115,NA,0,NA,NA,NA,NA,NA,NA,NA
2560243,"Brandon Zylstra","CAR","WR",27,3,NA,0.64459938366718,0.593,0.67603850931677,0.073539105243401,134,0.0371109399075501,13,0.0830385093167703,NA,NA,NA,NA,NA,NA,NA
497320,"Andre Roberts","BUF","WR",32,10,NA,0.63497688751926,0.632,0.636790683229814,0.00424264068711929,135,0.0794067796610168,13,0.00479068322981369,NA,NA,NA,NA,NA,NA,NA
2561344,"Buddy Howell","HOU","RB",50,2,NA,0.625417565485362,0.486,0.710363664596273,0.19869700551342,90,0.0695647149460709,20,0.224363664596273,NA,NA,NA,NA,NA,NA,NA
81284,"Chase Daniel","DET","QB",34,11,NA,0.614699537750385,0,0.977865443425077,0.862670273047588,44,0.139699537750385,10,0.977865443425077,NA,NA,NA,NA,NA,NA,NA
2562957,"Duke Shelley","CHI","DB",50,1,NA,0.59,0.59,0.59,NA,178,0.0575,NA,0,NA,NA,NA,NA,NA,NA,NA
2564067,"Isaiah Coulter","HOU","WR",NA,0,NA,0.58,0.58,0.58,NA,136,0.0644298921417565,13,0,NA,NA,NA,NA,NA,NA,NA
2552636,"Michael Burton","NO","RB",28,5,NA,0.576932203389831,0.375,0.69996801242236,0.287792459942925,91,0.0451941448382127,20,0.32496801242236,NA,NA,NA,NA,NA,NA,NA
2495234,"Luke Stocker","ATL","TE",32,9,NA,0.565713405238829,0.4,0.666681366459627,0.236173664916307,69,0.0814191063174114,15,0.266681366459627,NA,NA,NA,NA,NA,NA,NA
2557886,"Jeremy Sprinkle","WAS","TE",26,3,NA,0.563679506933744,0.344,0.693466666666667,0.308298556597335,70,0.161224961479199,15,0.349466666666667,NA,NA,NA,NA,NA,NA,NA
2562672,"Darryl Johnson","BUF","DL",50,1,NA,0.56,0.56,0.56,NA,163,0.0549999999999999,NA,0,NA,NA,NA,NA,NA,NA,NA
2562940,"Ka'dar Hollman","GB","DB",NA,1,NA,0.535,0.535,0.535,NA,179,0.0125,NA,0,NA,NA,NA,NA,NA,NA,NA
2495340,"Anthony Sherman","KC","RB",32,9,NA,0.534773497688752,0.499,0.555908562691132,0.0502045814642449,92,0.0204221879815101,20,0.0569085626911315,NA,NA,NA,NA,NA,NA,NA
2565069,"Joe Reed","LAC","WR",50,0,NA,0.531140215716487,0.055,0.81244495412844,0.668215908221287,138,0.031140215716487,13,0.75744495412844,NA,NA,NA,NA,NA,NA,NA
2562787,"Joejuan Williams","NE","DB",50,1,NA,0.53,0.53,0.53,NA,180,0.0549999999999999,NA,0,NA,NA,NA,NA,NA,NA,NA
2556762,"Elijhaa Penny","NYG","RB",27,4,NA,0.528702619414484,0.426,0.591278571428571,0.146371103705615,93,0.0622496147919877,20,0.165278571428571,NA,NA,NA,NA,NA,NA,NA
2539943,"D.J. Swearinger","NO","DB",29,7,NA,0.515,0.515,0.515,NA,181,0.09,NA,0,NA,NA,NA,NA,NA,NA,NA
2562241,"Isaiah Buggs","PIT","DL",50,1,NA,0.51,0.51,0.51,NA,164,0.015,NA,0,NA,NA,NA,NA,NA,NA,NA
2543614,"Donte Moncrief","FA","WR",27,6,NA,0.5,0.5,0.5,NA,139,0.0427704160246533,13,0,NA,NA,NA,NA,NA,NA,NA
2557862,"Chris Wormley","PIT","DL",27,3,NA,0.5,0.5,0.5,NA,165,0.025,NA,0,NA,NA,NA,NA,NA,NA,NA
